R_Ctrl_1	R_Ctrl_2	R_Ctrl_3	R_Ima_1	R_Ima_2	R_Ima_3	S_Ctrl_1	S_Ctrl_2	S_Ctrl_3	S_Ima_1	S_Ima_2	S_Ima_3
20.618630153747663	20.416996426990504	20.298940753340517	20.416996426990504	20.298940753340517	20.45763838286297	20.819094619900707	20.872675631674078	20.9243377250653	20.63644141886924	20.64526526385936	20.95304900742166
20.705565738116412	20.705565738116412	20.779566277376148	20.63644141886924	20.826871966299766	20.573115523215915	21.385744989040916	21.447584220766576	21.406653971227914	21.645264824013516	21.675730095549756	21.632008731371364
17.096550453872922	16.337034712105304	NA	17.529735557221407	NA	15.635057716325187	17.308179022062987	16.7940350372053	16.87167667094679	17.43713434804061	17.271207673963957	17.359509365640278
16.866300940060377	16.838551494460795	16.235460813431292	16.973585267917514	17.457116313695295	16.933390984332057	16.736613330694578	17.27772328161035	17.365057936095372	15.979501115249692	16.14177387437435	15.944556510955367
NA	NA	NA	NA	NA	NA	18.185499763642426	18.409941952337707	18.261043537496175	18.033734857710176	17.953611051235164	18.09491271885702
17.38598032913247	17.660880308547036	16.735820423260005	18.140505279644184	17.395743308401148	17.718352260321506	18.114026966041266	18.159659496328764	18.247208990168264	17.32697362546748	17.30222835980732	17.785062877681654
17.03939032523703	NA	16.945226629312625	NA	NA	NA	17.955905271369492	17.73626979097611	NA	NA	NA	NA
19.063160687506667	18.584892788735768	19.438481215496683	18.17411620149805	19.046191458373748	18.49290154955028	18.76278753205822	18.39776653632569	18.389732157698294	17.66451672868687	17.4115937393466	18.520304069498387
NA	16.186650119787764	NA	16.498222814297375	15.963099276577694	15.990449701105458	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	18.255498889060984	18.581818444783185	18.30935644401758	18.150431554657327	18.38087109396389	18.09072237533364
18.23271134075806	18.269423495686883	18.655956905926292	18.08298580964639	18.905771861972287	18.36608311144825	18.431489442717943	18.59945887841474	18.498989406346848	17.833730155173157	17.62112895703149	17.754176363384424
21.73479601913871	21.82298814503679	21.68003023170167	21.751237161516052	21.883902508483228	21.722341024149998	19.81334593760955	19.837232160155835	19.974214307406786	19.727478449857152	19.974214307406786	19.78323486887015
19.263509916818375	19.356492806799615	19.33414232210127	19.557968454837038	19.460603876312437	19.52499501109926	20.872675631674078	20.865141962922717	20.902422959733368	20.865141962922717	20.931569290671515	20.84995556710103
18.31057284429767	18.295629944947063	18.85104442843947	18.4424332932406	18.91399380412022	19.23641133444482	NA	NA	14.542602670693125	13.914001982209859	13.148861037776111	NA
19.836726891311457	20.120603659235602	20.33210759185828	19.90264155552311	20.06907340461446	19.705413023806134	18.74510967611083	18.772433788274224	18.542986493584735	18.861401976352397	18.812923083548615	18.426322091778587
NA	NA	NA	NA	NA	NA	16.712527000439824	15.918991311760088	17.186888010029964	NA	NA	NA
NA	NA	NA	19.238145799055207	20.276398202301515	NA	19.447418250904672	19.551362804853827	19.27448280599682	19.450238655667015	19.31714096989999	19.34804516026647
17.796679723581796	17.147522944350744	17.455873008605554	17.645524749532893	17.215286513232048	NA	17.712587451792526	17.728996651476486	16.986230924918225	NA	17.650385648014044	NA
NA	NA	NA	NA	NA	NA	20.182531355205658	20.857568747193376	20.834607610931553	21.001958584213046	20.264993448044976	20.487385705810677
20.59149404082439	20.60964137612093	20.59149404082439	20.497166719972018	20.779566277376148	20.618630153747663	21.13946204550868	21.120603026475035	21.07561559174392	21.846133475495794	21.77152855980109	21.83460722518437
NA	NA	NA	NA	NA	NA	15.801614904004964	NA	15.85055313095783	NA	15.985172632353677	NA
20.66275267998951	20.78755906370152	20.79550781243751	20.467622464526137	20.73892431577871	20.60964137612093	18.95647825680243	19.07710777999876	19.115117331912952	17.49697077321501	17.62697806168286	18.37557402841964
20.353802646644912	20.25349781836711	20.600596242188892	20.107892618685348	20.477537926576417	20.64526526385936	20.09506858972705	20.15807833220501	20.133203685010706	19.988153484896646	20.029180714263088	19.768206944262747
19.117085020441014	19.358588964098235	19.395908533582457	19.34392955211611	19.138076768735772	19.094696275176812	19.28683071369911	19.284248009462022	19.23493200783204	19.009437739769265	18.91354685944552	18.949176968781995
18.401004479550274	18.702345191199775	19.056965755472902	19.179619997356912	18.81092616501128	19.069533681636962	19.0559390580545	18.888784860843	19.120541647380957	18.951395713511303	19.047422170071826	18.430681221614865
16.709003014194582	17.096921003820537	17.621551114653155	17.079203500876066	17.432248268497062	17.50791075216419	17.19079886727373	17.020057565501883	16.647219494033273	17.247417630567778	16.976787849094755	16.051374650962217
21.747144408043233	21.406653971227914	21.348408851572124	21.46263856125248	21.276397634311678	21.632008731371364	20.722341441113702	NA	21.200602314407934	21.182530749031653	21.506881384137383	21.035905900159705
NA	NA	NA	NA	NA	NA	19.70105597232506	19.80248638859967	19.66781667713416	20.04260121754104	19.945925290711468	19.79574322190695
NA	18.589607261142554	18.026096527325418	NA	18.595027962072752	19.763677595705342	18.454303310383732	18.908325180522894	18.50213253404083	19.297789494078902	18.98464931337177	18.946243790874
NA	NA	NA	NA	21.151899143386018	NA	22.072347552248665	22.0657898377169	21.942348766066218	22.039256773370536	22.06907242095931	21.953048652078188
NA	NA	NA	NA	NA	NA	NA	NA	15.614462549776327	15.084708750728394	15.588503836816265	NA
19.908111110146645	20.467622464526137	20.64526526385936	20.554499857059007	20.763446621018453	20.747144817899606	19.673931851542903	20.25349781836711	20.06907340461446	20.375176281604578	20.353802646644912	19.732808361795698
17.093737348353915	17.05561078413442	17.395408617140255	17.083229992128143	17.363544471488154	17.275842601378255	17.38321489720812	17.472651179813056	17.300433001777126	17.051973597766562	17.107104667218593	17.35496387081767
21.176456237179664	21.70556531627594	21.692854268259488	21.609640925278942	21.83460722518437	22.098284335603488	21.467621967045346	21.791538514981795	21.58692085593508	21.46263856125248	21.1456939965282	20.857568747193376
NA	17.67254274401745	17.62677848330887	18.020464567639486	18.28259074873933	18.0608014620507	17.87711035346917	18.32664453405962	18.047406193529998	17.28609746095884	17.37656632629618	17.91349134684581
20.600596242188892	21.182530749031653	21.241909271668078	21.1142615023887	21.416995911742553	21.293337490103156	21.0492642768302	21.253497241289438	20.981200034002732	21.559175874345346	21.170356040222618	20.535640842134196
17.741598651596213	17.294441262328874	17.225687577426104	17.206489767953354	17.647591930280853	17.35551456048074	18.557620754863983	18.47381274933819	18.618109435377587	18.57239677155808	18.469546431392306	18.76671976630829
14.044505117902785	15.393846255615262	15.210123380859155	15.768114525270754	NA	16.07763147418052	18.532158040394638	18.582410315155485	18.49621793418764	18.555184505871274	18.567870686108176	18.701946028700686
18.669964607587914	18.84098993167959	18.62120051786566	18.791318715831984	18.899935112487128	18.93706341608782	17.454925773608306	17.579470630041293	17.68300143953827	17.69535064999208	17.617044110857435	17.776098846159346
20.264993448044976	20.385745515571667	20.321136482380403	20.241909853399598	20.321136482380403	20.2065768091335	20.573115523215915	20.52611807430139	20.688592669497087	20.981200034002732	20.938764788486925	20.819094619900707
21.12691679764409	21.008812251998197	21.069072748844434	21.088612926418058	21.170356040222618	20.945924576506535	21.791538514981795	21.895043063220818	21.803412612012412	22.059202179186176	22.052584301939536	21.938764429607698
NA	18.472813776546964	17.681410007160352	NA	16.538636066686024	18.13717628182846	18.087442122250447	18.503255086209737	18.532565197086868	19.28403332858448	19.24098926066581	18.648698131325705
19.28497091010441	19.261426963395515	19.710143871725144	19.12593555782784	19.228633175788495	19.36606603116055	20.170356651533687	20.241909853399598	20.2065768091335	20.342995899783343	20.33210759185828	20.342995899783343
15.675102494568431	16.274596550376724	16.50152311580705	17.062889375245746	16.893858457615174	16.237861611108226	17.307298660285706	17.43414766188026	17.41380144656198	17.26136038776592	17.119052562664653	17.179977103398834
NA	NA	NA	NA	NA	NA	15.995287968675886	16.068864330028923	15.447806459317235	15.986033109884973	16.09139612821933	16.428821410651548
19.86870652454295	19.652976229317524	19.614071752685675	19.5481163545138	20.029180714263088	20.182531355205658	17.626400634350908	17.8909945135541	18.101606417165083	NA	17.4418337771095	17.533550269156812
NA	NA	NA	NA	NA	NA	15.531021960460972	15.496903696768019	15.531756098292501	16.467944597064616	15.920466840942034	16.984785583670384
NA	NA	NA	16.074473910113	NA	NA	17.29489890894167	17.758607108360586	17.490678550110857	17.496214032444087	16.81011971766497	16.63967986040889
17.675143854854763	17.38384770445895	17.24530201027006	17.11714591249092	17.958699967931064	17.387403134481783	17.19078922388038	16.620935725047236	17.04683624781744	17.779501354674604	17.483256838763136	17.679397626013944
17.622323557879827	17.63245567550505	17.981812526349163	17.9902258678566	17.779623182526635	17.441290756984387	18.031399676568086	18.112037276665465	17.876960526275013	18.125892688209724	17.992694975886604	18.131394793424818
NA	16.529962742606163	17.293193213441253	16.775057230826462	17.09043293699824	16.873359997712512	16.830539964710606	17.172505642092975	16.73794707479193	17.034970865471827	16.71651136632513	17.054646709646295
NA	17.69506513068949	18.2131089673405	17.811518945766597	18.34241328091264	18.20809620269909	18.017417405297834	18.68345385405405	18.37702407983698	17.207824616841627	16.04812070449437	NA
NA	NA	NA	NA	NA	NA	16.527987015140212	16.07146445754674	16.29746442430099	15.22500403514686	NA	NA
NA	NA	NA	NA	NA	NA	NA	15.504974121136318	15.5402400635235	15.018960801654067	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	15.0619491337989	NA	16.91521416324448
21.984680253421054	22.049263944412104	22.052584301939536	21.93156892999789	22.136335632927786	21.963669765228328	20.819094619900707	20.90976493133815	20.88017016432772	21.1456939965282	21.23608019522107	21.332107045383193
19.367478741434454	19.35388339218177	19.456887786364504	19.43258267786916	19.342832095907557	19.350522713780524	17.915435935857303	17.912789951097707	18.082538900631583	18.044378109248303	18.018319731820075	18.07830719687604
NA	18.27968312021035	NA	NA	NA	18.580133409925338	17.810452392594566	18.127561141235912	NA	18.43192194073252	18.35571241324483	NA
19.104033042493477	18.91484641246887	18.993339238009096	19.281203336205284	19.413129983083362	19.274373602954565	18.9320590022692	18.782492777974053	18.921320864261926	18.413677507593125	18.26206730995674	18.70754449936594
20.931569290671515	20.974213607069895	21.015633514629016	20.78755906370152	20.945924576506535	20.872675631674078	21.906098248905984	21.94592421940393	21.924337362579244	21.697103740009158	21.78356780607508	21.57311506081388
NA	NA	16.564517204096052	15.640863440476297	16.66698676485261	17.12405061351537	18.539185322082542	18.70119814745421	18.612634564349122	18.161560021103405	18.193992104947338	17.676384112392988
NA	16.314271674601155	NA	16.039640927553247	NA	16.143580518701757	17.596233441742708	17.649431619137832	17.51447520818581	17.95832047902378	17.787341447550194	17.352224510187842
18.983800810759078	18.910367514825573	18.975559727033218	18.89370147342851	19.03843946121249	18.850528714296818	19.006701366251498	18.75585578344389	18.58985592726938	18.953201797006102	18.90133537668806	18.8695034792002
18.781535813011104	18.722067052944716	18.692288570007367	18.638464197414624	18.99380359190982	19.91314215283687	19.6369290201903	19.461173657537987	18.904346496031103	19.43978422479183	19.504332147962387	19.483780358011366
16.244802345384397	16.822496145052312	16.727242437004538	NA	18.74748823661287	NA	17.496533940376917	17.05930220695353	18.1849915346726	17.16137795490168	15.290353698841542	16.26605812958456
18.10537144819545	17.976329174106294	18.19746148656801	18.03051627293855	18.351482782386455	18.29086482821637	19.70340176206121	19.677616423159243	19.748076530233885	19.159841779513183	19.441675755024225	19.41573764271501
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.973316196244074	16.688168335495217
19.756763160873383	19.83172474442505	19.65831784243809	NA	19.631690415634015	19.63239532172258	18.895856291815907	20.826871966299766	16.020220380135626	19.260558943445194	19.095337781570517	19.637843602419647
20.826871966299766	20.64526526385936	19.85954085259972	20.75531874471416	20.960138428724225	20.73892431577871	20.747144817899606	20.917069728262735	20.722341441113702	20.917069728262735	20.722341441113702	20.902422959733368
NA	NA	NA	NA	NA	NA	16.378484529117085	16.80604608107795	16.48624425021291	15.64081543822218	15.470554023227198	15.738150329461195
NA	17.06197233098221	17.09183823671443	16.993292241488547	17.259173162964196	15.298964686203977	17.80113995847275	18.532679332546877	18.281133137962335	16.64638995086468	14.695598054355296	NA
19.01169680629506	19.112688934945332	19.338690688384048	19.405874809612577	19.49880247023219	19.013529867105024	19.754505879519666	19.81323788669399	19.931570012018494	19.85067215626296	19.931570012018494	20.015634195145065
19.263450314582588	19.20529450729384	19.24244843613444	19.20449950440904	19.384454938395834	19.23307427554537	NA	NA	NA	NA	NA	NA
18.60022871668505	19.46373988018089	18.942852368338013	19.02902834697696	19.36382248655756	19.02341596542459	19.719199954900525	19.855768812868394	19.70602547090414	19.429071595079492	18.413132049604222	17.937483020569772
NA	NA	NA	NA	NA	NA	17.05419093373427	16.547100880218046	16.593357564567768	16.974873873803524	17.36890711659919	17.319345770238925
17.21703944403985	17.602836575516097	17.18519484774555	16.743545892854616	NA	17.28324212326798	16.364143206617765	16.3068413716125	16.30351856532253	16.06106525419138	16.40387915135858	15.598721336752607
18.743614919045058	18.86300050374118	18.74398300296089	18.43754077535853	18.809209177049574	18.715693925994373	17.701380923463482	17.548340287676147	17.5100532751429	17.86665712901113	18.030149824925715	18.15876252469654
NA	16.858345315125693	NA	16.834150042280243	17.053045558848392	16.70978387547935	18.500258373631432	18.75376191446673	18.502967733888035	18.080692635166496	17.604466358987732	17.816746186816523
17.29889489954918	17.01944956180314	17.846775848201208	17.570278210992043	17.643595523080428	17.629790604265413	17.206480228874597	17.16499528589931	17.525107834816716	17.39312227358953	17.38794158224325	17.47238940023034
16.70026359715682	17.81545209639557	17.103881978033012	18.6619868059157	NA	NA	16.57356583244028	16.602946734451006	16.154717259245654	16.583923075988196	16.480632445025098	16.213637763171082
16.906221221455123	16.880205296869782	16.96507403339391	16.513971190528608	16.67003378666395	16.78510759012966	16.215229625747927	15.175440393185454	15.99402852868996	16.198573573715624	16.46459680021066	15.5185763229867
20.931569290671515	20.722341441113702	20.59149404082439	20.535640842134196	20.50688186826299	20.21845089964877	20.71397797302749	20.705565738116412	20.582334047354824	19.906250586483626	19.75151790791239	19.922067502347875
19.25681681024455	19.052199200303026	18.72046137845611	18.903343487716327	18.763750527398216	19.114746344183665	19.525717695026497	19.52353707070056	19.566191574172848	18.430346371153114	17.933627268281096	17.46171124468871
NA	NA	NA	NA	NA	NA	18.24980325786569	18.041846277511116	NA	NA	16.51121370404365	16.959934032548553
16.044801783632106	16.2365449366535	15.812270078735086	15.952158810747052	16.6503926605963	16.052697524157225	15.360586497854365	16.03138890661059	15.972104752305752	15.421506034275428	15.61843999233519	15.858843070384166
NA	NA	NA	NA	NA	NA	18.192759957779188	18.056304307358193	17.8384653204184	18.067045651326477	17.52564314914525	18.14215194133667
17.738771794328123	17.841005293373726	17.98383420390099	17.34152750996669	17.633761538874037	17.618306631397225	17.470206054494817	17.452007916357186	17.07680516085104	17.281395797737652	17.25737863428499	16.951580692109427
19.84629533905201	20.04260121754104	19.960139135927154	20.08212954562423	19.87256517116392	19.974214307406786	20.0558980278992	20.0558980278992	20.145694618379107	20.133203685010706	20.015634195145065	19.960139135927154
17.75523967964377	17.959849153655018	17.537893292384858	18.021928825354873	17.49488682754862	17.931412749845354	17.475313871428817	17.44862450255237	17.894699365014805	17.343654182082634	17.147324190435693	16.70748046608743
16.689424753065747	15.465646113038886	15.518647009209031	14.99210188985036	15.323765515166775	15.608061302097223	15.244609119999238	15.119524779057437	16.024572653133422	NA	14.427483086772728	14.141205091008157
17.847583477467058	17.530657799168804	17.73507998294122	17.1572778466814	17.697585265050225	17.973478766380715	18.150401803358154	18.03638828334339	17.634796872674375	17.83531027106197	17.90079017220314	17.53240919735394
NA	NA	NA	NA	NA	NA	15.040572272511959	15.197281975426916	15.684847221664544	15.676298706616372	14.97476410702275	15.489719411386858
19.167743989535282	19.410221522929298	18.943513549134195	19.220496418576626	18.91726717442702	19.232235875128556	20.09506858972705	20.015634195145065	20.120603659235602	20.437460515036197	20.497166719972018	20.554499857059007
NA	NA	NA	NA	NA	NA	15.91388047439144	15.578104343055239	16.284717484302	15.473049311020587	14.527409805793399	NA
NA	NA	NA	20.88017016432772	NA	NA	20.730656704533022	20.73892431577871	20.63644141886924	20.618630153747663	20.310081302342894	20.276398202301515
19.55876822052259	19.634449480461132	19.531665112899233	19.677045147370166	19.75162087542936	19.658567146708066	19.960139135927154	19.931570012018494	19.63356821789612	20.406654490182685	20.23022805781101	20.375176281604578
NA	NA	NA	NA	NA	NA	NA	NA	14.835404036036554	14.7617849450685	14.700808147891326	NA
23.958368717176786	23.90426131521984	23.97596277611869	23.7491919291544	24.010519996085563	23.931568659492612	24.260692237391613	24.33756099705166	24.28206588712865	24.23169236712644	24.224350392158907	24.001957983090275
24.82880904331156	24.764458634109793	24.675729718726487	24.620867785778476	24.71816498348654	24.681102890625223	25.10149361084135	25.15653497289918	25.121393167730083	24.917979550087104	25.01903145300672	24.814211667590932
23.967192567024103	23.940557442159815	23.81909393754515	23.81909393754515	23.85756808279454	23.799465132131555	24.253496736346285	24.267852028609152	24.238997167379804	24.019031495438924	24.077246106028003	24.052584053199045
23.664923018411308	23.7491919291544	23.65403470309034	23.323886129502455	23.68645617835394	23.49228364606094	23.931568659492612	24.04426878546631	23.967192567024103	23.81909393754515	23.913421313923724	23.664923018411308
22.767492845636664	22.77354188946404	22.707672768009736	22.547455878590135	22.89504287825995	22.730656082681932	23.01052008145213	23.13163358782379	23.153445805030895	22.974213081817005	23.05092491238168	22.821042306550957
NA	NA	NA	NA	NA	NA	23.296141141687503	23.364528110183148	23.170355581739148	23.072347388677827	22.8288091885493	23.045935760869124
23.89504278577951	23.913421313923724	23.82880909172414	23.73892359443142	23.913421313923724	23.85756808279454	24.267852028609152	24.351107528253614	24.31008026193824	24.019031495438924	24.13320250890116	24.060851668708853
24.41699546090044	24.41699546090044	24.267852028609152	24.296141071653768	24.28206588712865	24.296141071653768	24.9671925230395	24.989018884832248	25.014781980130532	24.64306353103896	24.648559518584438	24.620867785778476
16.195568296013985	16.508613417167496	NA	16.93510748433366	NA	16.371453362768744	17.72654414475253	18.456891795927906	18.53172031392703	17.18496248760881	18.36406196427881	17.730118495795708
18.353650832800124	18.367346491918155	18.221285017810473	18.19341947992505	18.496288163767268	18.48773799420129	20.09506858972705	20.194604177403335	20.182531355205658	19.730853196052838	19.732662644223108	19.630425337785912
19.75909821312681	19.802702521152348	19.960139135927154	19.54514548255303	19.900735640420926	19.86821366878722	19.816449336305492	19.88117969703803	19.780786440878135	19.59240958709817	19.5437927179519	19.672356277481345
NA	NA	NA	NA	NA	NA	18.57583834933156	18.81428204004723	18.507802381287135	17.441161050298373	17.327157883871187	17.386611924812925
NA	NA	NA	NA	NA	NA	16.172177453173692	15.797484217464042	16.1880730085658	16.86325465169151	16.38133846927937	16.523782459846522
NA	NA	NA	NA	NA	NA	18.778202286733144	19.528116397453612	19.305787899673714	18.27583351001347	17.69579920904739	17.272930436601836
19.839319139534116	19.69503453598392	20.015634195145065	19.395226596173675	19.91608355016696	20.120603659235602	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	18.2292459880468	18.15179449780665	18.17787206118917	17.950903270259346	18.160821772598105	18.74481413272336
NA	NA	NA	NA	NA	NA	19.551529911119058	19.543637927612583	19.622026788342957	19.159807295271737	19.14025811820625	19.696101567894303
NA	NA	NA	NA	NA	NA	19.136700798151786	18.86000484260902	19.18708863898855	18.941732535829736	18.683738254184636	19.036932867150714
NA	NA	NA	NA	NA	NA	18.700883312258313	18.559414436150032	18.886500373593524	18.324668407611025	18.51800379063906	18.789046423890365
NA	NA	NA	NA	NA	NA	18.733680703492034	18.74097313487262	18.586982684378032	18.965437658083147	18.89816736584243	18.719121392717152
NA	NA	NA	NA	NA	NA	20.66275267998951	20.52611807430139	20.573115523215915	21.422139213184888	21.54980769485279	21.487385215098328
NA	NA	NA	NA	NA	NA	21.6670911798624	21.241909271668078	22.01903175003213	21.46263856125248	21.924337362579244	21.591493584275543
NA	NA	NA	NA	NA	NA	17.95340643863245	17.066940576743328	17.214290658259884	16.938522883636686	17.40391076421304	17.39945317647439
NA	NA	NA	NA	NA	NA	20.447584725205136	20.276398202301515	20.353802646644912	20.375176281604578	20.437460515036197	20.133203685010706
NA	NA	NA	NA	NA	NA	18.316886947654652	18.11658763914378	18.14081479586578	17.09628277526383	18.286760788744783	17.8973077950311
NA	NA	NA	NA	NA	NA	20.56383771559438	20.50688186826299	20.194604177403335	20.981200034002732	20.627563272986293	19.8327818722485
NA	17.956671091801166	NA	NA	17.053819847013614	17.354791737180967	19.11381845727435	19.062394032922704	19.099214236567057	18.37010841470334	18.45822235536878	18.575129264894887
NA	NA	NA	NA	NA	NA	16.330726097644384	16.64941056726982	16.271302524989405	16.747209573743717	16.55211068953138	16.831529925836296
16.66430838624129	16.664350057137447	17.282391658959064	16.450207639032676	17.664120852312294	17.072718810257797	18.079406655174783	18.124434362723523	18.326499710055018	17.834279688605037	17.870990753457793	18.1472695283084
20.697104164331044	20.705565738116412	20.67141753591249	20.573115523215915	20.865141962922717	20.78755906370152	20.554499857059007	20.80341300619122	20.826871966299766	19.504464057007134	19.531390979957038	19.577133744064074
19.286909657155086	19.268272420090494	19.074810461160453	19.24544129119577	19.144727938484994	19.196400414804213	19.14637973523054	19.132948995714763	19.22793787049118	19.057433877444293	19.188849592053042	19.312056440368742
19.213023506375254	18.879783649888306	18.745720273989676	18.82253037656877	18.850775913902083	19.515505430282428	20.170356651533687	19.895627051389543	19.863797591646623	18.313751061496696	17.849985336675804	18.010506252003065
19.48683502156305	19.471250502979878	19.534122367077828	19.51492782625363	19.320961366152613	19.476661174176698	18.986211478013207	18.849734947774838	19.018928211755963	18.434717806940196	18.635066221302452	19.010123755446095
NA	NA	NA	NA	NA	NA	16.52756711059689	16.41420789166018	16.582221384166484	16.78804280325916	16.480883269086913	16.30786250937805
18.68621667111524	18.533462818921922	18.561351348118105	18.591135148851368	18.58621307500306	18.39198612977861	19.597157810044873	19.51421127594562	19.565808671122628	19.287696599986145	19.3704149688797	19.275826691452284
19.53802027325416	19.496838177227563	19.592564706865108	19.618797711597807	19.872190895136097	19.66403228614915	19.51054398314676	19.719614424954266	19.64316038658463	19.340841097772266	19.333314796347306	19.836982628757678
22.191594526474542	22.111079938071377	22.035905564649344	22.111079938071377	22.267852242870763	22.227291887692022	21.94592421940393	22.055897035219697	21.97070731425178	21.645264824013516	21.623103180898116	21.826871578478677
16.318938169201203	16.717100708014296	16.71301054035192	16.766425381991173	16.087452481787587	16.771412091761928	NA	NA	15.954328102994051	13.93057103372388	NA	NA
18.731057120974533	18.890985610456443	18.725555982612985	18.706060893773707	18.82306552739158	18.65811383416868	18.908967201132093	19.067531521752006	19.03735390680323	18.856364734167673	18.807917736048044	18.827187618091806
23.867028411423252	23.940557442159815	23.958368717176786	23.81909393754515	23.958368717176786	23.97596277611869	23.97596277611869	23.867028411423252	23.81909393754515	23.984679992693074	24.001957983090275	24.001957983090275
NA	NA	NA	NA	NA	NA	19.38547695994482	19.35110746083796	19.398056828994946	19.01376428722967	18.9998679112775	19.050130298312094
NA	NA	NA	NA	NA	NA	17.362663023458932	16.118387549641653	17.083697460292097	17.0125590714261	17.182258551169678	16.904528786283816
NA	NA	NA	NA	NA	NA	18.12869921920747	18.42291477387799	18.674681931002624	18.134566700197077	18.489224704224238	18.067087679017042
15.068253459307376	15.006027970239776	15.561168590869755	NA	15.471560911841548	NA	16.02625541938485	14.662551557880048	16.151175137808572	15.667319480133486	15.75982838169058	14.934658396379563
19.492932834952562	19.294501841540264	19.18453155413812	19.34947777848015	18.87112916658233	19.394770396765583	20.001959271210193	20.029180714263088	20.029180714263088	19.246012202449805	19.103049559623535	19.152438350266465
21.364528510931677	21.293337490103156	21.332107045383193	21.182530749031653	21.337561473413132	21.253497241289438	21.08212889576204	21.10149421196414	21.13946204550868	20.95304900742166	20.95304900742166	20.938764788486925
16.601560438070177	NA	15.714800912743804	NA	13.242996909168081	NA	15.705640486300364	16.00199746773687	15.690319965626985	15.041363978067311	14.237695458890137	NA
NA	NA	NA	16.434859493754352	14.739116057707667	NA	17.787800555287674	18.017933866050047	17.52624705111976	16.641332084446407	16.42579614346853	16.429825156551974
20.08212954562423	20.04260121754104	20.09506858972705	20.08212954562423	20.120603659235602	20.08212954562423	20.182531355205658	20.107892618685348	20.001959271210193	19.693291266189544	19.584478116269455	19.804679340788695
NA	NA	NA	NA	NA	NA	19.754851627410407	19.69631725710713	20.001959271210193	19.003688093354455	18.959130312159587	19.070755129558805
NA	15.636811515379748	16.69730697590548	15.230440810145565	17.26820387471692	17.185252931932727	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	18.112016907600502	18.6535938487201	18.437569220983363	17.127379771555997	16.146051516574847	15.376159312293467
18.797085193894617	18.877418948456143	18.972531117102672	19.034132645326018	18.729863004429138	18.65426190965002	15.560365676647907	15.459386789881137	NA	NA	NA	NA
17.45754119811624	17.54779827204213	17.61081579201825	17.51228522860214	17.4955896175236	17.24978011538921	NA	NA	NA	NA	NA	NA
20.264993448044976	20.447584725205136	20.477537926576417	20.001959271210193	20.535640842134196	20.63644141886924	19.569332744266113	19.501073271549267	19.35295508418364	18.62026636977417	18.195059756267725	18.733164314425572
NA	NA	NA	NA	NA	NA	16.38334823168206	14.93576359228989	15.598921927280404	15.755503104365719	NA	15.670158300642019
20.535640842134196	20.447584725205136	20.477537926576417	20.826871966299766	20.06907340461446	20.08212954562423	18.64660792789582	19.00569855470944	19.01784417823811	19.651847034557502	19.196611731139694	19.848269912735205
18.435173760814617	18.24749180655015	19.467111959010374	19.150565427911665	19.34934602836835	19.42693218095068	19.730838273585313	19.58711823969064	19.437991775641127	17.698426593490026	18.961446868152947	18.488165727407168
NA	NA	NA	NA	NA	NA	18.20737186010216	18.444501331251356	18.416088274486206	18.584015597532012	18.530242482167246	18.726404445734534
17.89097670730384	17.47351550830037	17.776844232402166	17.72613166103962	18.015910458142457	17.729255616065377	18.243308820651546	17.934047873203873	18.060848948195797	18.087908227792735	18.182379803776506	18.041439916168475
17.484925140265617	17.56727281940417	18.044687606561876	17.502039272423776	17.139551352398794	17.625666040954833	17.148645389865898	17.18987280745252	17.068925193009452	16.73163723748319	16.75969316909038	16.931914774591018
17.29108973975177	17.486827167147936	17.555105848657	17.63537803585042	17.431399662729344	17.625452011356693	16.02757775993024	16.120717804701084	15.668319936226084	15.279646851087328	15.007456576535848	16.001322421863577
NA	NA	NA	NA	NA	13.573280313862664	NA	NA	NA	13.680007818236279	13.2613265937191	NA
20.09506858972705	19.960139135927154	20.015634195145065	20.08212954562423	20.120603659235602	20.09506858972705	20.600596242188892	20.59149404082439	20.67141753591249	20.029180714263088	20.04260121754104	20.298940753340517
20.28771350665451	20.554499857059007	20.467622464526137	20.182531355205658	20.416996426990504	20.516532031841702	19.764884545913564	19.766085633119605	19.863629740667598	19.32832430758702	19.54994819800323	19.52151801298724
18.15479833513588	18.049944243913618	18.347703541993454	18.110009144108133	18.250016151232902	18.050571417134314	19.679210324949207	19.71932196853312	19.753252664608226	19.88322349936779	19.860364104902317	19.960139135927154
NA	NA	15.106362552217478	NA	NA	NA	18.662365881813102	18.692608691373366	18.697490245523966	18.49027898646624	18.315565310498226	18.092385519819384
15.447864560528636	16.233956645693123	16.390368831406924	NA	15.98613757738337	16.584304872650886	15.930857433969877	15.859054260964271	15.465961714385504	15.860752371386148	15.889221119546779	15.927849706233783
18.560564208178018	18.389202782282386	18.65693804494598	18.3752006798994	18.655694923229973	18.299878758573655	19.51614245184472	19.565691549409152	19.467866209480178	19.480555532685578	19.63964100331425	19.58122265301267
22.406653711750458	22.253496952750517	22.23607990317763	22.304520945748532	22.23607990317763	22.215490637873042	21.1332030577524	21.170356040222618	21.241909271668078	21.241909271668078	21.200602314407934	21.24771489101301
